Chromosome,Start,End,peak_id
chr8,47221461,47221962,302553
chr8,47223553,47224054,302554
chr8,47237166,47237667,302555
chr8,47237689,47238190,302556
chr8,47245073,47245574,302557
chr8,47260590,47261091,302558
chr8,47269952,47270453,302559
chr8,47304921,47305422,302560
chr8,47307774,47308275,302561
chr8,47308743,47309244,302562
chr8,47309335,47309836,302563
chr8,47324473,47324974,302564
chr8,47331578,47332079,302565
chr8,47345704,47346205,302566
chr8,47347126,47347627,302567
chr8,47352341,47352842,302568
chr8,47353571,47354072,302569
chr8,47358301,47358802,302570
chr8,47360410,47360911,302571
chr8,47361362,47361863,302572
chr8,47361886,47362387,302573
chr8,47363237,47363738,302574
chr8,47369331,47369832,302575
chr8,47369928,47370429,302576
chr8,47377372,47377873,302577
chr8,47378829,47379330,302578
chr8,47382604,47383105,302579
chr8,47383218,47383719,302580
chr8,47384696,47385197,302581
chr8,47384123,47384624,302582
chr8,47388320,47388821,302583
chr8,47395040,47395541,302584
chr8,47396703,47397204,302585
chr8,47398957,47399458,302586
chr8,47400180,47400681,302587
chr8,47406542,47407043,302588
chr8,47414476,47414977,302589
chr8,47422474,47422975,302590
chr8,47427439,47427940,302591
chr8,47428604,47429105,302592
chr8,47431331,47431832,302593
chr8,47430785,47431286,302594
chr8,47438428,47438929,302595
chr8,47438953,47439454,302596
chr8,47444575,47445076,302597
chr8,47449194,47449695,302598
chr8,47450437,47450938,302599
chr8,47458365,47458866,302600
chr8,47459485,47459986,302601
chr8,47469376,47469877,302602
chr8,47471827,47472328,302603
chr8,47477774,47478275,302604
chr8,47478288,47478789,302605
chr8,47479526,47480027,302606
chr8,47480303,47480804,302607
chr8,47494576,47495077,302608
chr8,47495959,47496460,302609
chr8,47496783,47497284,302610
chr8,47498652,47499153,302611
chr8,47506407,47506908,302612
chr8,47507599,47508100,302613
chr8,47508268,47508769,302614
chr8,47509414,47509915,302615
chr8,47513373,47513874,302616
chr8,47514270,47514771,302617
chr8,47514824,47515325,302618
chr8,47522278,47522779,302619
chr8,47523545,47524046,302620
chr8,47526378,47526879,302621
chr8,47529761,47530262,302622
chr8,47533532,47534033,302623
chr8,47541974,47542475,302624
chr8,47548377,47548878,302625
chr8,47549286,47549787,302626
chr8,47550474,47550975,302627
chr8,47557135,47557636,302628
chr8,47566177,47566678,302629
chr8,47574222,47574723,302630
chr8,47573600,47574101,302631
chr8,47583233,47583734,302632
chr8,47584567,47585068,302633
chr8,47585317,47585818,302634
chr8,47591754,47592255,302635
chr8,47592258,47592759,302636
chr8,47593559,47594060,302637
chr8,47598071,47598572,302638
chr8,47597213,47597714,302639
chr8,47598595,47599096,302640
chr8,47600615,47601116,302641
chr8,47602381,47602882,302642
chr8,47610193,47610694,302643
chr8,47611671,47612172,302644
chr8,47612510,47613011,302645
chr8,47613337,47613838,302646
chr8,47627670,47628171,302647
chr8,47631313,47631814,302648
chr8,47633104,47633605,302649
chr8,47636167,47636668,302650
chr8,47644114,47644615,302651
chr8,47649899,47650400,302652
chr8,47659362,47659863,302653
chr8,47669956,47670457,302654
chr8,47676880,47677381,302655
chr8,47677653,47678154,302656
chr8,47678241,47678742,302657
chr8,47678863,47679364,302658
chr8,47680370,47680871,302659
chr8,47679838,47680339,302660
chr8,47682107,47682608,302661
chr8,47682784,47683285,302662
chr8,47687221,47687722,302663
chr8,47689984,47690485,302664
chr8,47697373,47697874,302665
chr8,47703599,47704100,302666
chr8,47704232,47704733,302667
chr8,47704827,47705328,302668
chr8,47711211,47711712,302669
chr8,47717681,47718182,302670
chr8,47729857,47730358,302671
chr8,47735135,47735636,302672
chr8,47737899,47738400,302673
chr8,47738770,47739271,302674
chr8,47737303,47737804,302675
chr8,47763098,47763599,302676
chr8,47764819,47765320,302677
chr8,47808998,47809499,302678
chr8,47825486,47825987,302679
chr8,47826509,47827010,302680
chr8,47848282,47848783,302681
chr8,47852732,47853233,302682
chr8,47862552,47863053,302683
chr8,47869384,47869885,302684
chr8,47878327,47878828,302685
chr8,47879276,47879777,302686
chr8,47884487,47884988,302687
chr8,47894448,47894949,302688
chr8,47899814,47900315,302689
chr8,47901364,47901865,302690
chr8,47902268,47902769,302691
chr8,47903334,47903835,302692
chr8,47905326,47905827,302693
chr8,47920058,47920559,302694
chr8,47921363,47921864,302695
chr8,47943112,47943613,302696
chr8,47951662,47952163,302697
chr8,47952192,47952693,302698
chr8,47959964,47960465,302699
chr8,47960568,47961069,302700
chr8,47969609,47970110,302701
chr8,47980013,47980514,302702
chr8,47997169,47997670,302703
chr8,47998793,47999294,302704
chr8,48008135,48008636,302705
chr8,48008832,48009333,302706
chr8,48011964,48012465,302707
chr8,48034741,48035242,302708
chr8,48037332,48037833,302709
chr8,48054935,48055436,302710
chr8,48074942,48075443,302711
chr8,48123346,48123847,302712
chr8,48136902,48137403,302713
chr8,48163377,48163878,302714
chr8,48173794,48174295,302715
chr8,48192118,48192619,302716
chr8,48193097,48193598,302717
chr8,48195515,48196016,302718
chr8,48197798,48198299,302719
chr8,48198496,48198997,302720
chr8,48210416,48210917,302721
chr8,48225110,48225611,302722
chr8,48225774,48226275,302723
chr8,48233636,48234137,302724
chr8,48237358,48237859,302725
chr8,48245647,48246148,302726
chr8,48280020,48280521,302727
chr8,48288107,48288608,302728
chr8,48298498,48298999,302729
chr8,48318744,48319245,302730
chr8,48396746,48397247,302731
chr8,48402819,48403320,302732
chr8,48407566,48408067,302733
chr8,48434047,48434548,302734
chr8,48514379,48514880,302735
chr8,48517277,48517778,302736
chr8,48517845,48518346,302737
chr8,48519452,48519953,302738
chr8,48521145,48521646,302739
chr8,48556144,48556645,302740
chr8,48601686,48602187,302741
chr8,48605871,48606372,302742
chr8,48649373,48649874,302743
chr8,48651158,48651659,302744
chr8,48652881,48653382,302745
chr8,48653689,48654190,302746
chr8,48656129,48656630,302747
chr8,48664742,48665243,302748
chr8,48668628,48669129,302749
chr8,48671306,48671807,302750
chr8,48672163,48672664,302751
chr8,48673444,48673945,302752
chr8,48679484,48679985,302753
chr8,48683009,48683510,302754
chr8,48695602,48696103,302755
chr8,48694718,48695219,302756
chr8,48699600,48700101,302757
chr8,48703362,48703863,302758
chr8,48713162,48713663,302759
chr8,48721318,48721819,302760
chr8,48735083,48735584,302761
chr8,48735622,48736123,302762
chr8,48738280,48738781,302763
chr8,48748371,48748872,302764
chr8,48766607,48767108,302765
chr8,48773692,48774193,302766
chr8,48788665,48789166,302767
chr8,48793427,48793928,302768
chr8,48810261,48810762,302769
chr8,48812616,48813117,302770
chr8,48814636,48815137,302771
chr8,48815197,48815698,302772
chr8,48820289,48820790,302773
chr8,48834243,48834744,302774
chr8,48873595,48874096,302775
chr8,48897494,48897995,302776
chr8,48899055,48899556,302777
chr8,48921768,48922269,302778
chr8,48921171,48921672,302779
chr8,48923375,48923876,302780
chr8,48925491,48925992,302781
chr8,48927665,48928166,302782
chr8,48929700,48930201,302783
chr8,48949523,48950024,302784
chr8,48970541,48971042,302785
chr8,48973910,48974411,302786
chr8,48977276,48977777,302787
chr8,48978908,48979409,302788
chr8,48980560,48981061,302789
chr8,48982648,48983149,302790
chr8,49008683,49009184,302791
chr8,49034042,49034543,302792
chr8,49038351,49038852,302793
chr8,49042933,49043434,302794
chr8,49064916,49065417,302795
chr8,49065520,49066021,302796
chr8,49092563,49093064,302797
chr8,49110305,49110806,302798
chr8,49148930,49149431,302799
chr8,49191811,49192312,302800
chr8,49198219,49198720,302801
chr8,49227127,49227628,302802
chr8,49247332,49247833,302803
chr8,49246592,49247093,302804
chr8,49248207,49248708,302805
chr8,49267660,49268161,302806
chr8,49277134,49277635,302807
chr8,49298445,49298946,302808
chr8,49300975,49301476,302809
chr8,49307179,49307680,302810
chr8,49316140,49316641,302811
chr8,49319000,49319501,302812
chr8,49334672,49335173,302813
chr8,49342210,49342711,302814
chr8,49366654,49367155,302815
chr8,49426232,49426733,302816
chr8,49455239,49455740,302817
chr8,49502199,49502700,302818
chr8,49665776,49666277,302819
chr8,49682350,49682851,302820
chr8,49685284,49685785,302821
chr8,49911481,49911982,302822
chr8,50047796,50048297,302823
chr8,50056337,50056838,302824
chr8,50195383,50195884,302825
chr8,50289186,50289687,302826
chr8,50298766,50299267,302827
chr8,50447874,50448375,302828
chr8,50498004,50498505,302829
chr8,50531849,50532350,302830
chr8,50534131,50534632,302831
chr8,50621045,50621546,302832
chr8,50625135,50625636,302833
chr8,50630992,50631493,302834
chr8,50639972,50640473,302835
chr8,50740209,50740710,302836
chr8,50742245,50742746,302837
chr8,50770662,50771163,302838
chr8,50886120,50886621,302839
chr8,50947000,50947501,302840
chr8,51072661,51073162,302841
chr8,51087408,51087909,302842
chr8,51107917,51108418,302843
chr8,51121830,51122331,302844
chr8,51267173,51267674,302845
chr8,51274195,51274696,302846
chr8,51274748,51275249,302847
chr8,51275362,51275863,302848
chr8,51276620,51277121,302849
chr8,51300970,51301471,302850
chr8,51308193,51308694,302851
chr8,51375307,51375808,302852
chr8,51389959,51390460,302853
chr8,51394831,51395332,302854
chr8,51395459,51395960,302855
chr8,51398169,51398670,302856
chr8,51400772,51401273,302857
chr8,51428837,51429338,302858
chr8,51451852,51452353,302859
chr8,51452420,51452921,302860
chr8,51461448,51461949,302861
chr8,51505109,51505610,302862
chr8,51507618,51508119,302863
chr8,51509402,51509903,302864
chr8,51510203,51510704,302865
chr8,51513096,51513597,302866
chr8,51525970,51526471,302867
chr8,51536167,51536668,302868
chr8,51569790,51570291,302869
chr8,51609918,51610419,302870
chr8,51633430,51633931,302871
chr8,51647239,51647740,302872
chr8,51657754,51658255,302873
chr8,51708784,51709285,302874
chr8,51711880,51712381,302875
chr8,51727915,51728416,302876
chr8,51767358,51767859,302877
chr8,51804832,51805333,302878
chr8,51850430,51850931,302879
chr8,51851179,51851680,302880
chr8,51870944,51871445,302881
chr8,51869892,51870393,302882
chr8,51870415,51870916,302883
chr8,51875840,51876341,302884
chr8,51883094,51883595,302885
chr8,51885134,51885635,302886
chr8,51884534,51885035,302887
chr8,51888658,51889159,302888
chr8,51890504,51891005,302889
chr8,51898208,51898709,302890
chr8,51898966,51899467,302891
chr8,51899848,51900349,302892
chr8,51902126,51902627,302893
chr8,51906034,51906535,302894
chr8,51908571,51909072,302895
chr8,51910721,51911222,302896
chr8,51933055,51933556,302897
chr8,51937276,51937777,302898
chr8,51939216,51939717,302899
chr8,51940772,51941273,302900
chr8,51943755,51944256,302901
chr8,51947454,51947955,302902
chr8,51948286,51948787,302903
chr8,51950082,51950583,302904
chr8,51954285,51954786,302905
chr8,51954874,51955375,302906
chr8,51962119,51962620,302907
chr8,51962828,51963329,302908
chr8,51967495,51967996,302909
chr8,51968876,51969377,302910
chr8,51980552,51981053,302911
chr8,52000217,52000718,302912
chr8,52001227,52001728,302913
chr8,52000720,52001221,302914
chr8,52006076,52006577,302915
chr8,52008349,52008850,302916
chr8,52014241,52014742,302917
chr8,52038441,52038942,302918
chr8,52088929,52089430,302919
chr8,52100837,52101338,302920
chr8,52112328,52112829,302921
chr8,52116895,52117396,302922
chr8,52119436,52119937,302923
chr8,52127161,52127662,302924
chr8,52147779,52148280,302925
chr8,52150376,52150877,302926
chr8,52158702,52159203,302927
chr8,52164910,52165411,302928
chr8,52168813,52169314,302929
chr8,52176865,52177366,302930
chr8,52186682,52187183,302931
chr8,52222194,52222695,302932
chr8,52250116,52250617,302933
chr8,52268648,52269149,302934
chr8,52278636,52279137,302935
chr8,52286600,52287101,302936
chr8,52291111,52291612,302937
chr8,52293208,52293709,302938
chr8,52294137,52294638,302939
chr8,52299682,52300183,302940
chr8,52300633,52301134,302941
chr8,52333175,52333676,302942
chr8,52335626,52336127,302943
chr8,52346289,52346790,302944
chr8,52396448,52396949,302945
chr8,52406519,52407020,302946
chr8,52407553,52408054,302947
chr8,52413803,52414304,302948
chr8,52427119,52427620,302949
chr8,52444926,52445427,302950
chr8,52460112,52460613,302951
chr8,52460801,52461302,302952
chr8,52464076,52464577,302953
chr8,52467105,52467606,302954
chr8,52482097,52482598,302955
chr8,52483857,52484358,302956
chr8,52493207,52493708,302957
chr8,52496060,52496561,302958
chr8,52518399,52518900,302959
chr8,52532320,52532821,302960
chr8,52565204,52565705,302961
chr8,52565789,52566290,302962
chr8,52584055,52584556,302963
chr8,52621194,52621695,302964
chr8,52630777,52631278,302965
chr8,52669741,52670242,302966
chr8,52677028,52677529,302967
chr8,52680494,52680995,302968
chr8,52688368,52688869,302969
chr8,52695294,52695795,302970
chr8,52713034,52713535,302971
chr8,52714257,52714758,302972
chr8,52720036,52720537,302973
chr8,52723236,52723737,302974
chr8,52726001,52726502,302975
chr8,52727239,52727740,302976
chr8,52737020,52737521,302977
chr8,52739997,52740498,302978
chr8,52760361,52760862,302979
chr8,52764238,52764739,302980
chr8,52782999,52783500,302981
chr8,52788557,52789058,302982
chr8,52793285,52793786,302983
chr8,52813639,52814140,302984
chr8,52816649,52817150,302985
chr8,52830367,52830868,302986
chr8,52838272,52838773,302987
chr8,52853261,52853762,302988
chr8,52854695,52855196,302989
chr8,52938436,52938937,302990
chr8,52941551,52942052,302991
chr8,52940594,52941095,302992
chr8,52940083,52940584,302993
chr8,52939451,52939952,302994
chr8,52948328,52948829,302995
chr8,52965796,52966297,302996
chr8,52970840,52971341,302997
chr8,52971567,52972068,302998
chr8,52972533,52973034,302999
chr8,52985957,52986458,303000
chr8,52989898,52990399,303001
chr8,52997243,52997744,303002
chr8,53004758,53005259,303003
chr8,53014483,53014984,303004
chr8,53018823,53019324,303005
chr8,53032096,53032597,303006
chr8,53062289,53062790,303007
chr8,53069988,53070489,303008
chr8,53111921,53112422,303009
chr8,53129344,53129845,303010
chr8,53152015,53152516,303011
chr8,53164801,53165302,303012
chr8,53164266,53164767,303013
chr8,53169614,53170115,303014
chr8,53177100,53177601,303015
chr8,53195573,53196074,303016
chr8,53197038,53197539,303017
chr8,53204520,53205021,303018
chr8,53205135,53205636,303019
chr8,53205913,53206414,303020
chr8,53224418,53224919,303021
chr8,53235970,53236471,303022
chr8,53239245,53239746,303023
chr8,53244239,53244740,303024
chr8,53251418,53251919,303025
chr8,53395282,53395783,303026
chr8,53427225,53427726,303027
chr8,53468728,53469229,303028
chr8,53492441,53492942,303029
chr8,53493981,53494482,303030
chr8,53498169,53498670,303031
chr8,53517310,53517811,303032
chr8,53524458,53524959,303033
chr8,53568641,53569142,303034
chr8,53572348,53572849,303035
chr8,53583602,53584103,303036
chr8,53588002,53588503,303037
chr8,53589832,53590333,303038
chr8,53591732,53592233,303039
chr8,53654072,53654573,303040
chr8,53657670,53658171,303041
chr8,53671955,53672456,303042
chr8,53693042,53693543,303043
chr8,53694378,53694879,303044
chr8,53700673,53701174,303045
chr8,53723448,53723949,303046
chr8,53725056,53725557,303047
chr8,53731199,53731700,303048
chr8,53736594,53737095,303049
chr8,53742023,53742524,303050
chr8,53750889,53751390,303051
chr8,53761635,53762136,303052
chr8,53762543,53763044,303053
chr8,53766714,53767215,303054
chr8,53767302,53767803,303055
chr8,53768156,53768657,303056
chr8,53800910,53801411,303057
chr8,53805809,53806310,303058
chr8,53807431,53807932,303059
chr8,53808677,53809178,303060
chr8,53810919,53811420,303061
chr8,53831670,53832171,303062
chr8,53841211,53841712,303063
chr8,53843039,53843540,303064
chr8,53842514,53843015,303065
chr8,53844268,53844769,303066
chr8,53846245,53846746,303067
chr8,53847281,53847782,303068
chr8,53855539,53856040,303069
chr8,53858712,53859213,303070
chr8,53861024,53861525,303071
chr8,53863243,53863744,303072
chr8,53875395,53875896,303073
chr8,53877766,53878267,303074
chr8,53880730,53881231,303075
chr8,53879707,53880208,303076
chr8,53881375,53881876,303077
chr8,53884442,53884943,303078
chr8,53885310,53885811,303079
chr8,53897886,53898387,303080
chr8,53917935,53918436,303081
chr8,53928789,53929290,303082
chr8,53944826,53945327,303083
chr8,53945869,53946370,303084
chr8,53949313,53949814,303085
chr8,53958217,53958718,303086
chr8,53989234,53989735,303087
chr8,54006558,54007059,303088
chr8,54007985,54008486,303089
chr8,54015723,54016224,303090
chr8,54018547,54019048,303091
chr8,54020233,54020734,303092
chr8,54022149,54022650,303093
chr8,54044661,54045162,303094
chr8,54070888,54071389,303095
chr8,54090023,54090524,303096
chr8,54091485,54091986,303097
chr8,54093847,54094348,303098
chr8,54101714,54102215,303099
chr8,54102421,54102922,303100
chr8,54101206,54101707,303101
chr8,54108798,54109299,303102
chr8,54134989,54135490,303103
chr8,54135517,54136018,303104
chr8,54146229,54146730,303105
chr8,54152851,54153352,303106
chr8,54153355,54153856,303107
chr8,54158980,54159481,303108
chr8,54161786,54162287,303109
chr8,54165751,54166252,303110
chr8,54169296,54169797,303111
chr8,54169931,54170432,303112
chr8,54170609,54171110,303113
chr8,54171652,54172153,303114
chr8,54174261,54174762,303115
chr8,54181087,54181588,303116
chr8,54191556,54192057,303117
chr8,54209208,54209709,303118
chr8,54212271,54212772,303119
chr8,54214068,54214569,303120
chr8,54232271,54232772,303121
chr8,54243051,54243552,303122
chr8,54249877,54250378,303123
chr8,54250913,54251414,303124
chr8,54267573,54268074,303125
chr8,54268859,54269360,303126
chr8,54282424,54282925,303127
chr8,54304195,54304696,303128
chr8,54326721,54327222,303129
chr8,54336178,54336679,303130
chr8,54431664,54432165,303131
chr8,54454667,54455168,303132
chr8,54459378,54459879,303133
chr8,54466454,54466955,303134
chr8,54469732,54470233,303135
chr8,54508264,54508765,303136
chr8,54517751,54518252,303137
chr8,54551584,54552085,303138
chr8,54554148,54554649,303139
chr8,54629288,54629789,303140
chr8,54632761,54633262,303141
chr8,54708610,54709111,303142
chr8,54709229,54709730,303143
chr8,54736331,54736832,303144
chr8,54744083,54744584,303145
chr8,54748032,54748533,303146
chr8,54753189,54753690,303147
chr8,54758740,54759241,303148
chr8,54761601,54762102,303149
chr8,54771633,54772134,303150
chr8,54774068,54774569,303151
chr8,54775009,54775510,303152
chr8,54787880,54788381,303153
chr8,54855640,54856141,303154
chr8,54858195,54858696,303155
chr8,54874064,54874565,303156
chr8,54925742,54926243,303157
chr8,54977550,54978051,303158
chr8,55075675,55076176,303159
chr8,55091324,55091825,303160
chr8,55102752,55103253,303161
chr8,55177637,55178138,303162
chr8,55244183,55244684,303163
chr8,55336228,55336729,303164
chr8,55340212,55340713,303165
chr8,55520880,55521381,303166
chr8,55529235,55529736,303167
chr8,55533261,55533762,303168
chr8,55568362,55568863,303169
chr8,55655954,55656455,303170
chr8,55715439,55715940,303171
chr8,55723844,55724345,303172
chr8,55731583,55732084,303173
chr8,55733988,55734489,303174
chr8,55734742,55735243,303175
chr8,55757204,55757705,303176
chr8,55773209,55773710,303177
chr8,55772625,55773126,303178
chr8,55778579,55779080,303179
chr8,55786736,55787237,303180
chr8,55798860,55799361,303181
chr8,55807734,55808235,303182
chr8,55809133,55809634,303183
chr8,55815023,55815524,303184
chr8,55818772,55819273,303185
chr8,55822603,55823104,303186
chr8,55825205,55825706,303187
chr8,55834348,55834849,303188
chr8,55840467,55840968,303189
chr8,55842397,55842898,303190
chr8,55844027,55844528,303191
chr8,55843468,55843969,303192
chr8,55844852,55845353,303193
chr8,55847794,55848295,303194
chr8,55853582,55854083,303195
chr8,55853068,55853569,303196
chr8,55856216,55856717,303197
chr8,55859188,55859689,303198
chr8,55860802,55861303,303199
chr8,55860267,55860768,303200
chr8,55864366,55864867,303201
chr8,55863752,55864253,303202
chr8,55865705,55866206,303203
chr8,55867148,55867649,303204
chr8,55871484,55871985,303205
chr8,55874934,55875435,303206
chr8,55879540,55880041,303207
chr8,55880452,55880953,303208
chr8,55878652,55879153,303209
chr8,55883976,55884477,303210
chr8,55883321,55883822,303211
chr8,55885507,55886008,303212
chr8,55886045,55886546,303213
chr8,55889642,55890143,303214
chr8,55891223,55891724,303215
chr8,55893107,55893608,303216
chr8,55895709,55896210,303217
chr8,55898578,55899079,303218
chr8,55901594,55902095,303219
chr8,55900815,55901316,303220
chr8,55904542,55905043,303221
chr8,55905550,55906051,303222
chr8,55906906,55907407,303223
chr8,55909492,55909993,303224
chr8,55910610,55911111,303225
chr8,55911342,55911843,303226
chr8,55912027,55912528,303227
chr8,55913733,55914234,303228
chr8,55917829,55918330,303229
chr8,55918477,55918978,303230
chr8,55919436,55919937,303231
chr8,55923065,55923566,303232
chr8,55924476,55924977,303233
chr8,55923887,55924388,303234
chr8,55930430,55930931,303235
chr8,55929748,55930249,303236
chr8,55934761,55935262,303237
chr8,55937369,55937870,303238
chr8,55939808,55940309,303239
chr8,55944702,55945203,303240
chr8,55945970,55946471,303241
chr8,55947650,55948151,303242
chr8,55948228,55948729,303243
chr8,55953732,55954233,303244
chr8,55956694,55957195,303245
chr8,55957801,55958302,303246
chr8,55961268,55961769,303247
chr8,55960669,55961170,303248
chr8,55963192,55963693,303249
chr8,55966594,55967095,303250
chr8,55971158,55971659,303251
chr8,55972902,55973403,303252
chr8,55975549,55976050,303253
chr8,55978541,55979042,303254
chr8,55980867,55981368,303255
chr8,55981526,55982027,303256
chr8,55984394,55984895,303257
chr8,55987857,55988358,303258
chr8,55989185,55989686,303259
chr8,55991089,55991590,303260
chr8,55990522,55991023,303261
chr8,55991944,55992445,303262
chr8,55994298,55994799,303263
chr8,56000873,56001374,303264
chr8,56003406,56003907,303265
chr8,56004059,56004560,303266
chr8,56005292,56005793,303267
chr8,56006432,56006933,303268
chr8,56006940,56007441,303269
chr8,56010520,56011021,303270
chr8,56011623,56012124,303271
chr8,56013449,56013950,303272
chr8,56015952,56016453,303273
chr8,56017044,56017545,303274
chr8,56018857,56019358,303275
chr8,56019521,56020022,303276
chr8,56028776,56029277,303277
chr8,56033787,56034288,303278
chr8,56034957,56035458,303279
chr8,56060078,56060579,303280
chr8,56067670,56068171,303281
chr8,56073450,56073951,303282
chr8,56074294,56074795,303283
chr8,56083495,56083996,303284
chr8,56093581,56094082,303285
chr8,56100710,56101211,303286
chr8,56101335,56101836,303287
chr8,56102869,56103370,303288
chr8,56108837,56109338,303289
chr8,56113340,56113841,303290
chr8,56112837,56113338,303291
chr8,56131523,56132024,303292
chr8,56157125,56157626,303293
chr8,56162860,56163361,303294
chr8,56189127,56189628,303295
chr8,56195246,56195747,303296
chr8,56196357,56196858,303297
chr8,56202155,56202656,303298
chr8,56211303,56211804,303299
chr8,56212176,56212677,303300
chr8,56220645,56221146,303301
chr8,56241877,56242378,303302
chr8,56248216,56248717,303303
chr8,56265730,56266231,303304
chr8,56316326,56316827,303305
chr8,56321073,56321574,303306
chr8,56338150,56338651,303307
chr8,56401120,56401621,303308
chr8,56406107,56406608,303309
chr8,56437753,56438254,303310
chr8,56445563,56446064,303311
chr8,56447197,56447698,303312
chr8,56447838,56448339,303313
chr8,56502322,56502823,303314
chr8,56514049,56514550,303315
chr8,56532891,56533392,303316
chr8,56539368,56539869,303317
chr8,56557807,56558308,303318
chr8,56559867,56560368,303319
chr8,56558887,56559388,303320
chr8,56566439,56566940,303321
chr8,56569453,56569954,303322
chr8,56572767,56573268,303323
chr8,56589584,56590085,303324
chr8,56618062,56618563,303325
chr8,56620765,56621266,303326
chr8,56627010,56627511,303327
chr8,56662261,56662762,303328
chr8,56682067,56682568,303329
chr8,56694723,56695224,303330
chr8,56697918,56698419,303331
chr8,56699074,56699575,303332
chr8,56701329,56701830,303333
chr8,56717643,56718144,303334
chr8,56727468,56727969,303335
chr8,56742024,56742525,303336
chr8,56757459,56757960,303337
chr8,56787458,56787959,303338
chr8,56793135,56793636,303339
chr8,56820058,56820559,303340
chr8,56844164,56844665,303341
chr8,56925170,56925671,303342
chr8,56929059,56929560,303343
chr8,56958740,56959241,303344
chr8,56970770,56971271,303345
chr8,56972717,56973218,303346
chr8,56973666,56974167,303347
chr8,56975653,56976154,303348
chr8,56977483,56977984,303349
chr8,56988038,56988539,303350
chr8,56993657,56994158,303351
chr8,56992802,56993303,303352
chr8,56999470,56999971,303353
chr8,57000220,57000721,303354
chr8,57017718,57018219,303355
chr8,57037451,57037952,303356
chr8,57062791,57063292,303357
chr8,57066556,57067057,303358
chr8,57095052,57095553,303359
chr8,57094314,57094815,303360
chr8,57108761,57109262,303361
chr8,57113672,57114173,303362
chr8,57120978,57121479,303363
chr8,57142374,57142875,303364
chr8,57144971,57145472,303365
chr8,57252485,57252986,303366
chr8,57343267,57343768,303367
chr8,57349243,57349744,303368
chr8,57362615,57363116,303369
chr8,57378317,57378818,303370
chr8,57379008,57379509,303371
chr8,57397567,57398068,303372
chr8,57398676,57399177,303373
chr8,57405404,57405905,303374
chr8,57410253,57410754,303375
chr8,57411132,57411633,303376
chr8,57412364,57412865,303377
chr8,57420767,57421268,303378
chr8,57422779,57423280,303379
chr8,57438344,57438845,303380
chr8,57441326,57441827,303381
chr8,57444467,57444968,303382
chr8,57445561,57446062,303383
chr8,57447505,57448006,303384
chr8,57449100,57449601,303385
chr8,57448598,57449099,303386
chr8,57456389,57456890,303387
chr8,57462431,57462932,303388
chr8,57463122,57463623,303389
chr8,57463896,57464397,303390
chr8,57465115,57465616,303391
chr8,57480221,57480722,303392
chr8,57491246,57491747,303393
chr8,57518968,57519469,303394
chr8,57558519,57559020,303395
chr8,57575183,57575684,303396
chr8,57577518,57578019,303397
chr8,57602409,57602910,303398
chr8,57685526,57686027,303399
chr8,57702364,57702865,303400
chr8,57723721,57724222,303401
chr8,57725736,57726237,303402
chr8,57733533,57734034,303403
chr8,57736029,57736530,303404
chr8,57745333,57745834,303405
chr8,57747969,57748470,303406
chr8,57755391,57755892,303407
chr8,57773293,57773794,303408
chr8,57779155,57779656,303409
chr8,57851927,57852428,303410
chr8,57862005,57862506,303411
chr8,57866334,57866835,303412
chr8,57868673,57869174,303413
chr8,57882916,57883417,303414
chr8,57885837,57886338,303415
chr8,57894216,57894717,303416
chr8,57903268,57903769,303417
chr8,57908246,57908747,303418
chr8,57920491,57920992,303419
chr8,57925178,57925679,303420
chr8,57931082,57931583,303421
chr8,57933773,57934274,303422
chr8,57953628,57954129,303423
chr8,57976442,57976943,303424
chr8,57978149,57978650,303425
chr8,57994233,57994734,303426
chr8,57994740,57995241,303427
chr8,57995320,57995821,303428
chr8,57996909,57997410,303429
chr8,57997463,57997964,303430
chr8,58000898,58001399,303431
chr8,58004108,58004609,303432
chr8,58013433,58013934,303433
chr8,58017171,58017672,303434
chr8,58024792,58025293,303435
chr8,58030557,58031058,303436
chr8,58052049,58052550,303437
chr8,58053134,58053635,303438
chr8,58063237,58063738,303439
chr8,58068451,58068952,303440
chr8,58074152,58074653,303441
chr8,58077036,58077537,303442
chr8,58098092,58098593,303443
chr8,58113364,58113865,303444
chr8,58123063,58123564,303445
chr8,58125795,58126296,303446
chr8,58128188,58128689,303447
chr8,58128985,58129486,303448
chr8,58130591,58131092,303449
chr8,58137840,58138341,303450
chr8,58137293,58137794,303451
chr8,58145684,58146185,303452
chr8,58148448,58148949,303453
chr8,58151584,58152085,303454
chr8,58154441,58154942,303455
chr8,58155306,58155807,303456
chr8,58162454,58162955,303457
chr8,58167162,58167663,303458
chr8,58172739,58173240,303459
chr8,58183390,58183891,303460
chr8,58184453,58184954,303461
chr8,58193102,58193603,303462
chr8,58195889,58196390,303463
chr8,58211453,58211954,303464
chr8,58212532,58213033,303465
chr8,58217920,58218421,303466
chr8,58220706,58221207,303467
chr8,58221519,58222020,303468
chr8,58232243,58232744,303469
chr8,58234370,58234871,303470
chr8,58255127,58255628,303471
chr8,58257164,58257665,303472
chr8,58265215,58265716,303473
chr8,58285016,58285517,303474
chr8,58309867,58310368,303475
chr8,58313913,58314414,303476
chr8,58315934,58316435,303477
chr8,58318278,58318779,303478
chr8,58321538,58322039,303479
chr8,58331895,58332396,303480
chr8,58337263,58337764,303481
chr8,58345300,58345801,303482
chr8,58360898,58361399,303483
chr8,58378149,58378650,303484
